date,ret_eom,permno,shrcd,exchcd,mspread,year,month,size_port,rf,stock_exret,stock_ticker,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20090227,20090228,87055,11,3,0.01243663,2009,2,B,0.0001,-0.056284735,COST,22160K10,COSTCO WHOLESALE,0.59,0.6,0.05,0.55,45.029998779,19508.976791,0.0138951629,-0.003480105,0.0135529314,-0.142285734,-0.076246211,-0.157803892,-0.257441694,-0.219441099,0.0371205002,0.906621396,-0.08647342,-0.024700988,0.0163939463,0.0147360777,0.0548673798,0.1166886213,0.1536206637,0.0327798232,2.0541434105,0.3692775631,0.6059083955,0.0077335513,0.0061354736,0.0038582176,0.0105596811,0.0128484928,-0.002288812,0.0392109252,0.0050340513,0.0341768739,0.0060268302,0.003966861,0.004304637,0.0270844007,0.0273820682,0.4657765163,0.1707381096,0.2707378644,0.1378444311,0.2378275643,-0.021803134,-0.02764072,0.0058375867,-0.043198577,-0.696523417,-0.039231716,-0.632562708,0.4191638973,3.3770441828,3.5981602293,8.6855223001,0.0,0.1583482204,0.1085376095,0.0073260073,3.0,0.0336376766,0.0724579996,0.0104385984,0.3183362239,0.1249884883,0.0436426761,0.0187625069,-0.000268467,-0.000298439,0.0,0.0924238454,0.0321953305,0.0028884176,0.0005044718,1.3240281336,0.1464662172,0.0970218255,0.1345372927,0.4913324533,0.288079374,0.1801060623,1.5583807909,0.1052188562,0.1275395327,-0.000684538,2.2225703042,0.0171071732,0.6881473419,0.1520814565,0.687961943,5.0,-5.184712765,5.8672042912,11193.80324,-0.561276075,-0.085503247,0.0037146007,1.0601451948,0.4769906233,0.1202709924,-0.047601113,3.7153675857,0.0657505011,0.1115472648,0.0296069859,0.0594770301,0.0428881539,0.0,0.449145413,0.1419682704,0.3338878694,16.302351965,0.8280846937,-0.012880339,0.31855844,0.5405260614,0.7992368059,0.01177624,0.48060299,-0.16889019,0.5111275,0.00809939,0.19935522,0.01095573,0.19235338,0.01408349,0.01763595,0.01786208,-0.02188701,0.00184773,366964938.613795,0.38508148,0.01490972,0.36882047,0.00191915,0.00201426,5.828e-05,0.01736748,0.60313416,0.60911203,0.00930686,0.58356335,0.5707628957,0.5580667659,279,1.2140983863,0.7488745404,0.3593651817,1.4508672913
20090331,20090331,10104,11,3,0.01093354,2009,3,B,0.0002,0.1626056467,ORCL,68389X10,ORACLE CORP,0.44,0.45,0.01,0.46,15.539999962,77435.81981,0.0,-0.03223927,0.0327703988,-0.076648839,0.0459912848,-0.232558156,-0.263134859,-0.104787205,0.1452128486,0.4607613935,0.0404255465,-0.017676975,0.0254577668,0.0086159682,0.3770362815,0.2269990493,0.3417366947,,5.6926742108,0.8808290155,1.3252427184,0.0,,0.0418676483,0.008465071,0.0307070451,-0.022241974,0.1536410387,0.0161894483,0.1374515904,0.1057922248,-0.105792225,0.0114278459,0.129600237,0.3585141185,0.3886948977,0.3160645885,0.3785457451,0.2300439473,0.3780410312,-0.020019893,-0.015702707,-0.004317186,-0.046198125,-0.379124696,-0.15199035,-1.247308093,0.6420515809,0.2814212854,0.569635151,1.0544662309,0.1212982094,0.2755592238,0.1049444274,0.1203093633,8.0,0.1586478217,0.0052354507,0.1704712632,1.0557939914,0.1770810333,0.0444251949,0.0227849708,-0.002137998,-0.001512148,0.1469620976,,0.1460460165,0.0117706003,0.0684918931,-1.081184115,-0.310142255,0.216208047,0.3716159114,0.5352469765,0.5011636518,0.4352324057,1.4140326502,0.168052822,0.2698664635,-0.024224608,1.8878545745,0.1689798726,0.3625430524,1.2357605747,0.5285735101,7.0,-5.083771574,4.6230191649,61608.327716,-13.1869774,0.6536134255,0.0263799355,0.6102214726,0.3232354234,0.1451137216,-0.023038434,0.3000161948,0.0743583527,0.1025494405,0.0963636728,0.025737443,0.0095821288,0.0363914272,0.2912289494,0.1313121089,0.1616430648,16.417631022,1.0753804045,0.1262993308,0.3090305735,0.5593085113,0.817321472,0.0109995,0.13068987,2.773e-05,0.78677962,0.01143224,0.13558667,0.01173198,0.03429909,0.02185617,0.03657004,0.02265331,-0.16398869,0.00427738,801439622.524866,0.37881314,0.0089301,0.36278816,0.00396793,0.00433857,3.713e-05,0.01670749,0.66071427,0.87200286,0.00799055,0.62313522,0.7287633181,0.7104733197,290,0.5029258915,1.5609463089,-1.368078174,0.7330015218
20090331,20090331,87055,11,3,0.01039737,2009,3,B,0.0002,0.0938009356,COST,22160K10,COSTCO WHOLESALE,0.54,0.55,0.04,0.52,42.340000153,18376.703246,0.0151039875,-0.000467494,0.0119671802,-0.056184735,-0.125121471,-0.32642438,-0.365146497,-0.267129693,0.0145448782,0.6556926544,0.0492571555,-0.034286615,-0.015638649,0.0145015488,0.0548673798,0.1166886213,0.1536206637,0.0327798232,2.0541434105,0.3692775631,0.6059083955,0.0077335513,0.0061354736,0.0038582176,0.0105596811,0.0128484928,-0.002288812,0.0392109252,0.0050340513,0.0341768739,0.0060268302,0.003966861,0.004304637,0.0270844007,0.0273820682,0.4657765163,0.1707381096,0.2707378644,0.1378444311,0.2378275643,-0.021803134,-0.02764072,0.0058375867,-0.043198577,-0.696523417,-0.039231716,-0.632562708,0.4191638973,3.3770441828,3.5981602293,8.6855223001,0.0,0.1583482204,0.1085376095,0.0073260073,3.0,0.0336376766,0.0724579996,0.0104385984,0.3183362239,0.1249884883,0.0436426761,0.0187625069,-0.000268467,-0.000298439,0.0,0.0924238454,0.0321953305,0.0028884176,0.0005044718,1.3240281336,0.1464662172,0.0970218255,0.1345372927,0.4913324533,0.288079374,0.1801060623,1.5583807909,0.1052188562,0.1275395327,-0.000684538,2.2225703042,0.0171071732,0.6881473419,0.1520814565,0.687961943,5.0,-5.184712765,5.8672042912,11193.80324,-0.561276075,-0.085503247,0.0037146007,1.1254656356,0.5063802182,0.1276814436,-0.050534037,3.9442885391,0.0698016931,0.1184202069,0.031431209,0.0631416846,0.0455306912,0.0,0.4782922429,0.1511811554,0.3573260348,16.115599206,0.8028205502,-0.045845677,-0.349314893,0.532886463,0.7954026697,0.02054288,-1.868742,0.29198502,0.42079295,0.02044147,-2.5299557,0.02164968,-2.35961568,0.02437926,0.03351958,0.02581905,-0.87338082,0.0015293,368181665.985584,0.40005739,0.01588968,0.37500741,0.00175487,0.00197758,6.253e-05,0.01781789,0.56710418,0.61274637,0.01243663,0.582819,0.5696523686,0.9482484566,280,1.2144063689,0.7460075252,0.3552413055,1.4473330159
20090430,20090430,10104,11,3,0.01038577,2009,4,B,0.0001,0.0729492771,ORCL,68389X10,ORACLE CORP,0.44,0.44,0.01,0.46,18.069999695,90050.289459,0.0,-0.032633249,0.0331775859,0.1628056467,-0.123519438,-0.234859656,-0.260000004,-0.205521456,0.1211656883,0.6299999312,0.0659509674,-0.008872004,-0.008380273,0.0141472584,0.2566123468,0.1713802031,0.3170731707,,9.5719661336,0.8254189944,1.6703296703,0.0,,0.0418676483,-0.014151154,0.0092406589,-0.023391813,0.1689433507,0.0122092764,0.1567340744,0.1116021606,-0.111602161,0.0096870675,0.079081291,0.3627475984,0.4174367216,0.3440024999,0.4081145585,0.2407570238,0.3644983556,-0.05734119,-0.052832463,-0.004508727,-0.052207491,-0.406782609,-0.163809651,-1.276347826,0.6566908816,0.2957680461,0.5848238146,1.0048263785,0.1189322452,0.2376233204,0.1049444274,0.1203093633,8.0,0.1675595322,0.0052354507,0.1840531974,0.8984375,0.0553359684,0.0517778666,0.02742683,-0.017194946,-0.010574044,0.1593411008,,0.2961906883,0.0197071505,0.0748297574,-3.697024779,-3.255138596,0.2799032061,0.3666732112,0.5245561383,0.4792035398,0.4322777887,1.4180869565,0.1805499754,0.2917950092,-0.014580869,1.8758949881,0.1694084647,0.3625430524,1.5574469732,0.4348301686,4.0,-5.073249338,4.0052334491,58227.150632,-11.31351738,0.6027801073,0.0306015232,0.4975219988,0.2652184701,0.1247969337,0.0065741044,0.2612540186,0.0638532095,0.0898275847,0.0844306003,0.0371348057,0.0262853125,0.031071527,0.2583010661,0.1133576839,0.1335580968,17.00578087,1.1191761369,0.1425358616,0.3662244776,0.5737028053,0.830133646,0.0286583,2.09569619,0.24805037,0.66112431,0.02790308,1.53190373,0.02834408,0.87322325,0.06404751,0.0972837,0.03926222,0.91677047,0.00346579,760281210.413322,0.37747312,0.00887796,0.37896085,0.00393835,0.00436319,3.91e-05,0.0176562,0.76828228,0.86709698,0.01093354,0.63293932,0.7426419662,2.0014925917,291,0.522456324,1.601628403,-1.28879265,0.663295161
20090430,20090430,87055,11,3,0.00960045,2009,4,B,0.0001,0.0491227711,COST,22160K10,COSTCO WHOLESALE,0.55,0.54,0.04,0.52,46.319999695,20104.130508,0.0138061925,0.0017772361,0.0097239209,0.0940009356,-0.190476183,-0.3434142,-0.390735194,-0.340777255,0.0369524129,0.794986244,0.0966599733,-0.034528345,-0.020153579,0.0167625403,-0.000336554,0.0976717116,0.0715065769,0.0276543465,2.8528833904,0.3454568368,0.4538235981,0.0076038482,0.0061354736,0.006396009,0.0091035862,-0.013714197,0.0228177835,0.0092794209,0.0015184074,0.0077610135,0.006948326,-0.000552317,0.0045668905,0.0042191265,0.0275779341,0.4657731581,0.1554608754,0.2894504576,0.1450394306,0.2375150872,-0.013538077,-0.019097871,0.0055597943,-0.027744249,-0.453786736,-0.028296566,-0.462820469,0.4039217354,3.3522324142,3.4793633467,8.6125047148,0.0,0.1341620231,0.1085376095,0.0073260073,4.0,0.0305685056,0.0336670004,0.0059199208,0.1563103223,0.0370327265,0.0282625546,0.0127161578,-0.001693777,-0.00064573,0.0,0.0792052208,0.0109601344,0.0089833115,-0.003292941,-1.760906796,-0.528769919,0.006859449,0.1276736427,0.4656164003,0.2923768356,0.1554085544,1.5671434492,0.08888365,0.1277166262,-0.003469741,2.3722743193,0.0178384796,0.6764447778,0.2027687008,0.6535757429,5.0,-5.170813679,5.3937540927,10947.976772,-0.496191121,-0.10071458,0.0041419216,1.0444122412,0.4402577867,0.1176375173,-0.022482942,3.6345013764,0.0638547387,0.0928311721,0.0164038927,0.0469141403,0.0331288637,0.0,0.4317089181,0.1364567571,0.3398768425,16.507671123,0.813519861,-0.076203718,-0.489413396,0.554135216,0.7670075104,0.01205104,0.5284404,0.05826416,0.79342045,0.01130022,0.17583254,0.01212154,0.18296189,0.04338904,0.06045057,0.02718491,0.47587341,0.00177992,341733820.89578,0.38131692,0.0159986,0.36651418,0.00170692,0.00195095,6.876e-05,0.01775104,0.6204125,0.614618,0.01039737,0.5976319,0.5756124525,1.651782131,281,1.126876441,0.5960407316,0.2891360802,1.444364062
20090529,20090531,10104,11,3,0.01038208,2009,5,B,0.0,0.0129265767,ORCL,68389X10,ORACLE CORP,0.44,0.44,0.01,0.46,19.340000153,96379.22752,0.0025853101,-0.032633249,0.0357595642,0.0730492771,0.0736779441,-0.012028492,-0.160706034,-0.133333365,-0.025899327,0.8533333371,0.0954436287,-0.010907854,0.0315227357,0.0134390523,0.2566123468,0.1713802031,0.3170731707,,9.5719661336,0.8254189944,1.6703296703,0.0,,0.0418676483,-0.014151154,0.0092406589,-0.023391813,0.1689433507,0.0122092764,0.1567340744,0.1116021606,-0.111602161,0.0096870675,0.079081291,0.3627475984,0.4174367216,0.3440024999,0.4081145585,0.2407570238,0.3644983556,-0.05734119,-0.052832463,-0.004508727,-0.052207491,-0.406782609,-0.163809651,-1.276347826,0.6566908816,0.2957680461,0.5848238146,1.0048263785,0.1189322452,0.2376233204,0.1049444274,0.1203093633,8.0,0.1675595322,0.0052354507,0.1840531974,0.8984375,0.0553359684,0.0517778666,0.02742683,-0.017194946,-0.010574044,0.1593411008,,0.2961906883,0.0197071505,0.0748297574,-3.697024779,-3.255138596,0.2799032061,0.3666732112,0.5245561383,0.4792035398,0.4322777887,1.4180869565,0.1805499754,0.2917950092,-0.014580869,1.8758949881,0.1694084647,0.3625430524,1.5574469732,0.4348301686,4.0,-5.073249338,4.0052334491,58227.150632,-11.31351738,0.6027801073,0.0306015232,0.4648512045,0.2478023596,0.1166018891,0.0061424024,0.244098242,0.0596601586,0.0839288736,0.0788862932,0.0346962731,0.024559234,0.029031152,0.2414427516,0.1059592651,0.1263258611,17.158624338,1.065421364,0.2869502889,0.2245371637,0.5298765619,0.8445053269,0.01364006,0.13747122,0.22945367,0.81142803,0.01379975,0.06442028,0.01431761,0.31799033,0.03034794,0.03772588,0.01830441,0.42376558,0.0042407,703440822.869495,0.38178354,0.00817388,0.39393047,0.00406221,0.00434527,3.489e-05,0.0176849,0.8222789,0.84502681,0.01038577,0.63078904,0.7277006787,0.9491867587,292,0.628385427,1.6076995145,-1.137285715,0.807397396
20090529,20090531,87055,11,3,0.01032664,2009,5,B,0.0,0.0020576541,COST,22160K10,COSTCO WHOLESALE,0.53,0.53,0.03,0.52,48.599998474,21093.711538,0.0131584949,0.0017772361,0.0097239229,0.0492227711,0.0325347827,-0.181905342,-0.254134441,-0.342375652,-0.084478169,0.9742638347,0.0032280658,-0.030347008,0.0405093359,0.0135110195,-0.000336554,0.0976717116,0.0715065769,0.0276543465,2.8528833904,0.3454568368,0.4538235981,0.0076038482,0.0061354736,0.006396009,0.0091035862,-0.013714197,0.0228177835,0.0092794209,0.0015184074,0.0077610135,0.006948326,-0.000552317,0.0045668905,0.0042191265,0.0275779341,0.4657731581,0.1554608754,0.2894504576,0.1450394306,0.2375150872,-0.013538077,-0.019097871,0.0055597943,-0.027744249,-0.453786736,-0.028296566,-0.462820469,0.4039217354,3.3522324142,3.4793633467,8.6125047148,0.0,0.1341620231,0.1085376095,0.0073260073,4.0,0.0305685056,0.0336670004,0.0059199208,0.1563103223,0.0370327265,0.0282625546,0.0127161578,-0.001693777,-0.00064573,0.0,0.0792052208,0.0109601344,0.0089833115,-0.003292941,-1.760906796,-0.528769919,0.006859449,0.1276736427,0.4656164003,0.2923768356,0.1554085544,1.5671434492,0.08888365,0.1277166262,-0.003469741,2.3722743193,0.0178384796,0.6764447778,0.2027687008,0.6535757429,5.0,-5.170813679,5.3937540927,10947.976772,-0.496191121,-0.10071458,0.0041419216,0.9954151484,0.4196037281,0.112118723,-0.021428187,3.4639939903,0.0608590858,0.0884761317,0.0156343278,0.0447132312,0.0315746709,0.0,0.4110124291,0.1299149053,0.318426392,16.640232987,0.7775983007,-0.124505463,-0.405884939,0.5042917206,0.777431184,0.01712516,-0.385525,-0.32449158,0.46808126,0.01597904,-0.18027178,0.01455532,0.51072274,0.03225668,0.04781234,0.02238111,0.29903762,0.00237148,306198767.613934,0.3655776,0.01495947,0.37550361,0.00179201,0.0019053,6.888e-05,0.01825487,0.65095093,0.61287425,0.00960045,0.59454063,0.5750425602,1.2033510018,282,1.1682454243,0.5930918168,0.4687494079,1.4759010082
20090630,20090630,10104,11,3,0.00623009,2009,6,B,0.0001,0.0933149995,ORCL,68389X10,ORACLE CORP,0.44,0.44,0.01,0.46,19.590000153,98047.950764,0.0025413095,-0.02815534,0.0311412801,0.0129265767,0.2477477585,0.2050963305,-0.115823082,-0.151050788,-0.199211877,1.0035088136,-0.080560423,-0.002409036,0.0284391074,0.015585526,0.2566123468,0.1713802031,0.3170731707,,9.5719661336,0.8254189944,1.6703296703,0.0,,0.0418676483,-0.014151154,0.0092406589,-0.023391813,0.1689433507,0.0122092764,0.1567340744,0.1116021606,-0.111602161,0.0096870675,0.079081291,0.3627475984,0.4174367216,0.3440024999,0.4081145585,0.2407570238,0.3644983556,-0.05734119,-0.052832463,-0.004508727,-0.052207491,-0.406782609,-0.163809651,-1.276347826,0.6566908816,0.2957680461,0.5848238146,1.0048263785,0.1189322452,0.2376233204,0.1049444274,0.1203093633,8.0,0.1675595322,0.0052354507,0.1840531974,0.8984375,0.0553359684,0.0517778666,0.02742683,-0.017194946,-0.010574044,0.1593411008,,0.2961906883,0.0197071505,0.0748297574,-3.697024779,-3.255138596,0.2799032061,0.3666732112,0.5245561383,0.4792035398,0.4322777887,1.4180869565,0.1805499754,0.2917950092,-0.014580869,1.8758949881,0.1694084647,0.3625430524,1.5574469732,0.4348301686,4.0,-5.073249338,4.0052334491,58227.150632,-11.31351738,0.6027801073,0.0306015232,0.4569396877,0.2435848971,0.1146173878,0.006037862,0.2399438215,0.0586447749,0.0825004494,0.077543691,0.0341057613,0.0241412491,0.0285370574,0.2373581882,0.1041667187,0.1166173953,17.195636713,1.0425194489,0.1399221577,0.3400130339,0.5233081621,0.8303159441,0.01400812,-0.7838384,-0.22987812,0.29409406,0.01167116,-0.78428765,0.01251242,-0.88582344,0.02082581,0.02714441,0.01579502,-0.23687924,0.00516444,663018166.996938,0.37985205,0.00762362,0.39731725,0.00431473,0.00435299,3.173e-05,0.01796366,0.83290815,0.83224373,0.01038208,0.62472085,0.7090704859,0.6523246798,293,0.635093401,1.6095909559,-1.119066647,0.8143517667
20090630,20090630,87055,11,3,0.00544969,2009,6,B,0.0001,-0.056571594,COST,22160K10,COSTCO WHOLESALE,0.76,0.76,0.03,0.85,48.520000458,21100.377799,0.0135652045,-0.000404546,0.0133662579,0.0020576541,0.1478506932,-0.052192466,-0.270275785,-0.31222574,-0.198737802,0.9545757987,-0.016545152,-0.028655844,0.0469681306,0.0126941902,-0.000336554,0.0976717116,0.0715065769,0.0276543465,2.8528833904,0.3454568368,0.4538235981,0.0076038482,0.0061354736,0.006396009,0.0091035862,-0.013714197,0.0228177835,0.0092794209,0.0015184074,0.0077610135,0.006948326,-0.000552317,0.0045668905,0.0042191265,0.0275779341,0.4657731581,0.1554608754,0.2894504576,0.1450394306,0.2375150872,-0.013538077,-0.019097871,0.0055597943,-0.027744249,-0.453786736,-0.028296566,-0.462820469,0.4039217354,3.3522324142,3.4793633467,8.6125047148,0.0,0.1341620231,0.1085376095,0.0073260073,4.0,0.0305685056,0.0336670004,0.0059199208,0.1563103223,0.0370327265,0.0282625546,0.0127161578,-0.001693777,-0.00064573,0.0,0.0792052208,0.0109601344,0.0089833115,-0.003292941,-1.760906796,-0.528769919,0.006859449,0.1276736427,0.4656164003,0.2923768356,0.1554085544,1.5671434492,0.08888365,0.1277166262,-0.003469741,2.3722743193,0.0178384796,0.6764447778,0.2027687008,0.6535757429,5.0,-5.170813679,5.3937540927,10947.976772,-0.496191121,-0.10071458,0.0041419216,0.995100666,0.4194711623,0.1120833012,-0.021421417,3.4628996076,0.0608398585,0.0884481794,0.0156293884,0.0446991049,0.0315646955,0.0,0.4108797351,0.1298729627,0.3172590021,16.641083821,0.7578724493,-0.10720039,-0.238319087,0.5330504429,0.7655321131,0.01648692,0.45799984,-0.0843957,0.10638144,0.01547217,0.63173614,0.01528282,0.46720478,0.02484615,0.03325566,0.01793364,0.44592794,0.00215682,296646145.833135,0.35603176,0.01462556,0.36849932,0.00193789,0.00191129,6.553e-05,0.01857585,0.64987943,0.64950635,0.01032664,0.58527763,0.5618921571,0.9200964815,283,1.1802921736,0.598416411,0.4902901636,1.4820705092
20090731,20090731,10104,11,3,0.01078354,2009,7,B,0.0001,0.0353808159,ORCL,68389X10,ORACLE CORP,0.3,0.3,0.01,0.3,21.420000076,107254.86698,0.0023231597,-0.028824002,0.0318295445,0.0934149995,0.0869201308,0.1077635055,-0.032956821,-0.064731124,-0.233809519,0.7602681555,0.0252381284,0.0037888612,-0.02195125,0.0172789285,0.2045503269,0.1241674596,0.6283987915,,0.8477474515,0.7625121205,1.7085427136,0.0,,0.0418676483,-0.020200672,0.0031368885,-0.02333756,0.1724843712,0.0127032859,0.1597810852,0.1112371799,-0.11123718,0.0047164564,0.0547731874,0.3670334321,0.4213219426,0.359496318,0.4145884508,0.2389358425,0.3767429738,-0.082738214,-0.07826648,-0.004471735,-0.062359563,-0.488412615,-0.173596743,-1.359644537,0.6169203559,0.2908184832,0.5744848964,1.0264541071,0.1184088024,0.251262542,0.1049444274,0.1203093633,8.0,0.1643530925,0.0052354507,0.1840515408,1.0891472868,0.0194428865,0.0556462756,0.0296638543,-0.010233764,-0.007920641,0.1623840352,,0.3531282306,0.0304015958,0.0740904268,-2.612567007,-2.035923554,0.4957264578,0.3579161754,0.5075034838,0.4619381175,0.4330314074,1.4101759888,0.1900375982,0.297136755,-0.006178502,1.8713934802,0.1700660789,0.3625430524,0.778974298,0.4295141494,4.0,-5.05957812,3.950421573,56342.428046,-12.67806603,-0.061935083,0.0110553172,0.4190858771,0.2239432175,0.104778462,-0.000522121,0.2203163424,0.0535080613,0.0796420735,0.0746166605,0.0392243272,0.0328003763,0.0260873942,0.2147504041,0.0984898469,0.1292230319,17.404649987,1.0443242121,0.1210129038,-0.115743842,0.5508842848,0.826964742,0.01616103,2.0759944,-0.39967637,1.58809241,0.01618,2.21803925,0.01700982,2.44117457,0.02920736,0.06995467,0.02196181,0.78866695,0.00484536,679759062.134361,0.38170143,0.00752787,0.38653956,0.00450412,0.00436998,2.822e-05,0.0183082,0.91071427,0.83730264,0.00623009,0.63213301,0.7208793623,0.9111163004,294,0.6665689729,1.6354199613,-1.054462163,0.8035480862
20090731,20090731,87055,11,3,0.00811627,2009,7,B,0.0001,0.0811582225,COST,22160K10,COSTCO WHOLESALE,0.75,0.76,0.03,0.85,45.779998779,19908.805869,0.0143771024,0.0002415042,0.0127201531,-0.056471594,0.0513817086,-0.068875528,-0.244786757,-0.299215959,-0.26214447,0.7691303143,-0.1063587,-0.024120653,-0.007782292,0.0153285774,0.0032959217,0.0698240393,-0.017201484,-0.045963365,2.9291526221,0.3095236591,0.3682726099,-0.011604764,0.0061354736,-0.012343444,-0.007718474,-0.009941409,0.0022229349,0.002243719,0.0016440179,0.000599701,0.0024664609,-0.014809905,-0.000221006,0.0084201669,0.0262111303,0.4697446111,0.1709299802,0.2714407411,0.1310047144,0.2304343215,-0.013646381,-0.014408642,0.0007622607,-0.045806578,-0.794958381,-0.060616483,-1.051979506,0.4014731908,3.3928205623,3.5237318606,8.7914683056,0.0,0.1582678304,0.1085376095,0.0073260073,5.0,0.0028319391,0.0180857431,0.0024306694,0.0990145212,-0.00689191,0.0270025986,0.0113825785,-0.010412903,-0.004226302,0.0,0.132512233,0.0202545886,0.0052870463,-0.010760016,-2.48698962,-2.639105855,-0.033874777,0.1255357996,0.4712928525,0.2767385195,0.1714933521,1.5694664129,0.1034279308,0.1251234026,-0.003199875,2.2735445675,0.0173415058,0.694070502,0.3722819291,0.6585626302,4.0,-5.10214522,5.2958906399,10138.85153,-0.621481637,0.0881796089,0.0021736717,1.0415993875,0.4581389793,0.1190930293,-0.045758646,3.6642882792,0.0600183661,0.1077304693,0.0328484794,0.0415025394,0.0286187933,0.0,0.4367872826,0.1365780879,0.3224188167,16.460569998,0.7428794316,-0.163644667,-0.33877811,0.5564038461,0.733226103,0.00935579,0.58470084,0.51468355,0.64852315,0.00846736,0.54178353,0.00852247,0.61257195,0.01700268,0.02753104,0.01252026,1.22490665,0.00266123,285480027.403814,0.33237777,0.01437396,0.35348148,0.00204947,0.00192793,5.962e-05,0.01840213,0.6131797,0.64210264,0.00544969,0.58790819,0.5575438442,0.6377984487,284,1.2170638484,0.7162788804,0.4579294577,1.4752575456
20090831,20090831,10104,11,3,0.00647003,2009,8,B,0.0001,-0.011396882,ORCL,68389X10,ORACLE CORP,0.3,0.3,0.01,0.3,22.129999161,110809.9957,0.0045080019,-0.028824002,0.0340863718,0.0354808159,0.1075491124,0.2760176787,0.1741594554,-0.00253708,-0.17649796,1.0485252046,0.0185787082,0.0053254164,0.0031601582,0.0182748413,0.2045503269,0.1241674596,0.6283987915,,0.8477474515,0.7625121205,1.7085427136,0.0,,0.0418676483,-0.020200672,0.0031368885,-0.02333756,0.1724843712,0.0127032859,0.1597810852,0.1112371799,-0.11123718,0.0047164564,0.0547731874,0.3670334321,0.4213219426,0.359496318,0.4145884508,0.2389358425,0.3767429738,-0.082738214,-0.07826648,-0.004471735,-0.062359563,-0.488412615,-0.173596743,-1.359644537,0.6169203559,0.2908184832,0.5744848964,1.0264541071,0.1184088024,0.251262542,0.1049444274,0.1203093633,8.0,0.1643530925,0.0052354507,0.1840515408,1.0891472868,0.0194428865,0.0556462756,0.0296638543,-0.010233764,-0.007920641,0.1623840352,,0.3531282306,0.0304015958,0.0740904268,-2.612567007,-2.035923554,0.4957264578,0.3579161754,0.5075034838,0.4619381175,0.4330314074,1.4101759888,0.1900375982,0.297136755,-0.006178502,1.8713934802,0.1700660789,0.3625430524,0.778974298,0.4295141494,4.0,-5.05957812,3.950421573,56342.428046,-12.67806603,-0.061935083,0.0110553172,0.4056403009,0.2167584237,0.1014168436,-0.00050537,0.2132479101,0.0517913566,0.0770869085,0.0722227264,0.037965889,0.0317480384,0.0252504296,0.2078570606,0.0953283891,0.1264374299,17.466528137,0.9806453786,0.2317023069,0.2542795521,0.5351433859,0.8459135612,0.01213213,0.23070325,0.04282175,1.00888759,0.01085966,-0.41195883,0.01019867,-0.04819727,0.02342744,0.04265638,0.01730632,0.16584569,0.00478649,683410100.461393,0.38164136,0.00733605,0.40603004,0.00456852,0.00432877,2.539e-05,0.01834048,0.94090131,0.8390396,0.01078354,0.63625034,0.7260432309,0.7310487039,295,0.7038534421,1.6374456504,-1.008249126,0.8141456356
